0
7
25
57
100
156
234
295
393
479
573
725
851
1023
1176
1389
1678
1684
1919
2127
2370
2528
2818
3098
3313
3624
3966
4225
4639
4926
5281
5691
5997
8234
7613
9546
7302
7907
8552
9160
9577
9786
10128
10452
11047
11688
11926
12278
12582
13361
14219
14009
14982
15595
16341
16839
17399
18089
18672
19477
20278
20641
21262
22266
23358
23725
24419
25534
25781
26716
27834
28756
29848
31359
31413
32378
32701
33954
34878
36857
38432
37943
38482
39641
40956
41203
41608
43605
44090
45116
46354
48023
49665
51661
52358
52270
54292
55147
56210
57341
59276
59758
63433
62674
63661
66644
65035
66003
67498
67807
69796
72241
73251
75062
77124
77577
78682
80211
81719
82323
83673
84715
87033
89727
93743
95437
95469
100413
102173
100504
100952
103254
107498
108048
111450
113493
111914
113967
112931
114052
126201
122183
124066
122909
126650
132500
132546
132142
134245
134594
138013
139321
139577
142079
143312
147626
149215
152730
154324
157534
159107
166539
168075
171846
176690
172865
185017
172033
172549
177371
178237
181803
184386
186865
190248
185586
185136
187619
193907
195338
200488
202704
203725
206746
208504
208562
207054
209680
211390
216147
218769
217932
226707
224023
224763
230560
235074
239379
244204
243115
