12
10
20
31
42
53
61
71
82
93
106
120
130
139
154
162
175
186
197
207
216
224
241
250
253
269
278
296
322
322
337
354
343
354
377
443
396
401
426
426
442
445
456
475
482
534
523
514
538
536
546
553
570
580
590
607
617
624
641
649
659
659
679
695
703
720
732
743
762
768
787
819
817
806
809
816
835
861
891
865
895
901
918
914
927
953
967
957
964
988
991
1026
1025
1073
1153
1085
1089
1094
1101
1103
1080
1070
1076
1098
1104
1166
1125
1139
1147
1164
1175
1182
1192
1201
1223
1231
1246
1255
1267
1278
1291
1292
1300
1307
1336
1341
1539
1374
1394
1388
1395
1400
1407
1423
1437
1447
1461
1500
1475
1482
1502
1518
1517
1523
1541
1547
1578
1612
1587
1611
1614
1625
1635
1649
1655
1673
1687
1687
1701
1713
1728
1723
1730
1747
1759
1777
1779
2040
1812
1836
1839
1845
1876
1874
1878
1892
1902
1924
1929
1941
1964
1958
1973
1974
1981
1993
2005
2030
2046
2050
2061
2078
2081
2096
2112
2119
2145
2152
2159
2156
